,rating,review,app,source
1798,5,Keep it up. Great work,SeeClickFix,Google
1799,1,I can login on my PC but cannot login on my mobile. Tried resetting password 5 times.,SeeClickFix,Google
1800,5,Great idea,SeeClickFix,Google
1801,1,This is the Antihises of Community,SeeClickFix,Google
1802,4,This app will not work unless you activate the Google Location Services under your: Settings > Location & Security > Google Location Services.,SeeClickFix,Google
1803,5,this is a really nice tool for reporting problems!,SeeClickFix,Google
1804,3,"Can't add pic from camera. Upon accepting pic, app returns to main seeclickfix screen. Clicking button to report new causes force close.",SeeClickFix,Google
1805,5,Awesome must have,SeeClickFix,Google
1806,3,With all the updates it seems that most of the bugs/issues have been fixed especially for Android 2.2 (HTC Evo 4G).,SeeClickFix,Google
1807,5,Great for making a new report on the go. Snap a picture add the appropriate description and send it in. Best way to use seeclickfix.,SeeClickFix,Google
1808,2,App freezes when attempting to submit report with photo on EVO 4G.,SeeClickFix,Google
1809,1,I wish you could give less than 1 star. Crashes constantly. Can't search for issues around me. Just overall bad work here.,SeeClickFix,Google
1810,5,I love this app! Got my street light fixed in two days. Wow thanks.,SeeClickFix,Google
1811,1,TERRIBLE app! Won't even open on my Samsung Intercept!!! UNINSTALL!!,SeeClickFix,Google
1812,1,"One minute I'm a mile from my house, the next minute I'm in Canada. Are we just submitting reports to each other? I can't tell, no help section.",SeeClickFix,Google
1813,1,"Terrible app. Camera crashes it, wont submit, tons of crashes. Droid charge.",SeeClickFix,Google
1814,3,Great when the App works. Otherwise wastes my time standing at corners of intersections cursing fc's.,SeeClickFix,Google
1815,5,Great app. City repaired pot holes I reported on this.,SeeClickFix,Google
1816,5,Great app. Great concept. If your local officials don't respond to it call city hall and convince them to listen.,SeeClickFix,Google
1817,4,"Great app but it is useless if government officials ignore the reports, never reply, and never fix the issues reported.",SeeClickFix,Google
1818,1,Terrible! All kind of errors. Not ready for alpha release. Still. Can't send report.,SeeClickFix,Google
1819,5,This is a great way for people to get involved in community issues.,SeeClickFix,Google
1820,4,"Redesign looks great in theory, but no longer works on nexus s. Fails when I try to log into my account with my email...",SeeClickFix,Google
1821,3,Having issues logging in... something seems broken.,SeeClickFix,Google
1822,1,"Would have liked to be nice to society, but this app wouldn't even start correctly, too bad world.",SeeClickFix,Google
1823,1,Cant register from app. Try again,SeeClickFix,Google
1824,2,"Registering from the device is broken and it hit an error when I tried to log in, so the logging in progress dialog never went away. I tried to see if it was caused by weak signal but the app was full screen so I had to back out of it to check. Ultimately I had to force close to get it to stop.",SeeClickFix,Google
1825,4,"""Recent changes:""?",SeeClickFix,Google
1826,5,"Massive improvement. Get the new version, it's officially must-have cool.",SeeClickFix,Google
1827,1,Doesn't work. Attempted to log a pothole and couldn't get past step 1.,SeeClickFix,Google
1828,2,No shutter button so can't take pictures please fix,SeeClickFix,Google
1829,1,"It is not possible to take a picture, so you can't use this software.",SeeClickFix,Google
1830,1,Poorly written. Numerous interface issues and camera does not work on MotoDroid. I sure hope the iPhone port is much better than this garbage.,SeeClickFix,Google
1831,1,Um...really? No shutter button?,SeeClickFix,Google
1832,0,Hello? What about phones with no dedicated camera button? Add a soft shutter button so I can actually use this app and rate! Great idea!,SeeClickFix,Google
1833,1,"How long does it take to add a freakin' soft shutter button?! Maybe now that there's been an iPhone update, Android is next?",SeeClickFix,Google
1834,2,Sucks cause the creator forgot to add a shutter button to take a photo...lol,SeeClickFix,Google
1835,1,The app continued to run in the background. Had to delete in order to close. Has great promise though,SeeClickFix,Google
1836,2,A shame this doesn't fully work. Look forward to the developer fixing so citizens will fully utilize in their cities!,SeeClickFix,Google
1837,1,Broken app on moto droid. Hoped for better.,SeeClickFix,Google
1838,1,Need to create camera button! !?@?&_,SeeClickFix,Google
1839,1,Useless app. No shutter button to take pic so I can't make a report. Also keeps resetting my language to danish in settings. Not worth the download.,SeeClickFix,Google
1840,2,Pretty much useless without the ability to take a pic. No way to activate camera on HTC Evo.,SeeClickFix,Google
1841,2,"There's no way to login, please fix! Could be a useful app.",SeeClickFix,Google
1842,3,The add photo does not work on my Backflip.,SeeClickFix,Google
1843,2,"To many bugs,functions do not work. And how are we to know if the right people are seeing the problems?",SeeClickFix,Google
1844,3,Good site - but the app needs lots of work. Only function that works is issues.,SeeClickFix,Google
1845,2,"Can't get the picture function to work & have been waiting for 3hours for one of their ""live techs"" to offer answers.",SeeClickFix,Google
1846,1,The problem with this app is that none of the features work and in most places its hard to know if govt will see the posts,SeeClickFix,Google
1847,4,"5 star idea, 3 star app. It needs work. The GPS is way off and gives errors when trying to find you. Otherwise, works on my G1.",SeeClickFix,Google
1848,3,Why does it have me in CF/JK I am in the south? How do you login?,SeeClickFix,Google
1849,4,"Heard on NPR, like the idea. Droid users: the developer tells me to use the center of the 5-way to take photos until they work out a better solution.",SeeClickFix,Google
1850,2,"Sounds good, but doesn't work. Forseclose each time I downloaded. Uninstalled twice and still won't open.",SeeClickFix,Google
1851,5,Heard you on NPR,SeeClickFix,Google
1852,3,Worked the first time I used it. Now camera will not take picture.,SeeClickFix,Google
